sector,property_type,built_up_area,bedRoom,bathroom,balcony,agePossession,servant room,store room,furnishing_type,luxury_category,floor_category,price
104.0,1.0,817.159,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
65.0,1.0,3220.807,8.0,8.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,7.5
56.0,1.0,3131.248,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,8.25
19.0,0.0,2001.8130515559685,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.45
10.0,0.0,1535.0,4.0,6.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,1.4
98.0,0.0,1821.881328379006,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.89
75.0,0.0,1529.3490152856689,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.36
99.0,0.0,1075.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.69
45.0,0.0,1794.7541264203014,3.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.44
13.0,1.0,5367.976,5.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,7.0
42.0,0.0,1208.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.82
65.0,0.0,2000.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.99
64.0,1.0,1538.7669999999998,5.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,3.1
109.0,0.0,1263.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.55
83.0,0.0,2420.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.6
107.0,0.0,2291.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.25
75.0,0.0,2208.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.85
2.0,0.0,1286.5408732001858,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.38
6.0,0.0,1093.1481653506737,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.26
6.0,0.0,1522.2533673943335,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.8
59.0,1.0,3231.000611787098,3.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,8.45
40.0,1.0,1260.00126000126,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0
13.0,1.0,4473.241999999999,7.0,5.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,11.3
46.0,0.0,1971.211100789596,3.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.72
78.0,0.0,585.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.62
35.0,0.0,1102.421,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.35
109.0,0.0,409.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.2
18.0,0.0,3655.35,4.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,5.6
43.0,0.0,653.196702275894,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.65
39.0,0.0,1405.6285196347485,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.3
59.0,1.0,3400.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,7.0
99.0,0.0,1475.4788666976312,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2
98.0,0.0,540.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.34
6.0,0.0,1391.6053870997616,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.3
84.0,0.0,600.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.55
6.0,0.0,583.379014568424,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.47
32.0,1.0,2683.988,5.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0
8.0,0.0,1141.665815141663,2.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,1.1
65.0,0.0,1800.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.35
94.0,0.0,2321.0127927211497,3.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,2.29
73.0,0.0,1632.285,3.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0
66.0,1.0,1717.7779999999998,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.6
17.0,0.0,778.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.7
113.0,0.0,715.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.3
20.0,1.0,1789.361,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.7
11.0,0.0,1380.08987459359,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.02
57.0,0.0,3200.2280538783098,5.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,4.21
99.0,0.0,2225.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,2.03
97.0,0.0,2000.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.42
94.0,0.0,1226.864377553443,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.88
41.0,0.0,933.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.2
77.0,0.0,2101.069436426701,3.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.87
113.0,0.0,500.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.28
59.0,0.0,2343.663957268927,3.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,2.7
89.0,0.0,1165.9295268761348,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.8
94.0,0.0,2583.928007431491,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,3.45
113.0,0.0,615.357,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.27
87.0,0.0,1815.5866233163028,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.7
103.0,0.0,668.001,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,0.5
89.0,0.0,1140.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,0.75
113.0,0.0,583.471,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.25
22.0,1.0,3229.688,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,5.51
98.0,0.0,1700.4419414770089,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1
99.0,0.0,1390.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.8
11.0,0.0,545.742617602021,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.3
103.0,0.0,1591.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.16
94.0,0.0,3078.9325976236223,4.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,3.3
107.0,0.0,1817.3297724105896,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
17.0,0.0,2654.04133766837,4.0,5.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,3.4
34.0,1.0,1458.303,5.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,4.25
27.0,1.0,2979.201,4.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0
83.0,0.0,1304.553413841152,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1.1
43.0,0.0,858.5624413756893,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.75
56.0,1.0,3202.831,4.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,7.35
11.0,0.0,598.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.49
11.0,0.0,611.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.35
46.0,0.0,2000.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.6
109.0,0.0,720.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.38
7.0,0.0,2586.639572689271,4.0,6.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,2.2
56.0,1.0,3220.807,4.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,8.5
107.0,0.0,1466.4725963771482,3.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,1.7
94.0,0.0,1800.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.4
56.0,0.0,2583.894469103117,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.75
113.0,0.0,1384.737748345985,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,1.14
35.0,1.0,3220.807,6.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,9.54
75.0,0.0,2208.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.8
7.0,0.0,1250.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.15
35.0,1.0,3220.807,9.0,9.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,11.25
95.0,0.0,1286.5408732001858,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.86
49.0,1.0,447.367,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4
75.0,0.0,1844.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.7
89.0,0.0,1600.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.05
8.0,0.0,1529.5164886205296,2.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.58
33.0,1.0,2281.347,5.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,8.1
12.0,0.0,1459.2659999999998,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.7
27.0,1.0,2415.525,9.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,5.7
57.0,0.0,3200.2280538783098,5.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,4.16
72.0,0.0,1192.836,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.45
12.0,0.0,978.23,2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.87
61.0,0.0,2087.57,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.55
106.0,1.0,3379.809,4.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,2.5
63.0,0.0,1979.3457965629357,3.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,1.69
77.0,0.0,2490.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,3.5
113.0,0.0,594.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.42
45.0,0.0,1302.19,2.0,2.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.66
12.0,0.0,1666.745670592479,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,1.3
83.0,0.0,1254.4679999999998,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.4
2.0,0.0,1034.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.56
33.0,1.0,8946.590999999999,7.0,9.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,31.5
113.0,0.0,518.1994890849976,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.26
100.0,0.0,2506.5515559684163,4.0,6.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.3
82.0,0.0,985.1697631212264,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,0.53
19.0,0.0,2460.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,3.0
43.0,0.0,858.5624413756893,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.75
77.0,1.0,3578.615,6.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0
52.0,1.0,2683.988,3.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,13.0
17.0,0.0,2654.04133766837,4.0,5.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,3.45
113.0,0.0,617.0287531570955,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.4
89.0,0.0,1621.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.25
59.0,1.0,2147.169,4.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0
90.0,0.0,1458.434742220158,2.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.99
94.0,0.0,447.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.38
97.0,0.0,1554.309937982704,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.8
98.0,0.0,1821.881328379006,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,0.9
94.0,0.0,367.4922558460668,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.31
76.0,1.0,3131.248,5.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,12.0
20.0,1.0,2214.793,6.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.75
59.0,1.0,2982.197,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.5
11.0,0.0,1207.649406079589,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.8
52.0,1.0,3489.163,9.0,9.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,14.0
113.0,0.0,1267.415,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.9
113.0,0.0,563.6759999999999,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.3
78.0,0.0,1509.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.5
71.0,0.0,1822.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.2
109.0,0.0,1096.4027102797882,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.82
38.0,1.0,1093.433,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.55
49.0,1.0,620.279,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.47
105.0,0.0,1630.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.17
75.0,0.0,1484.485137018114,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.36
109.0,0.0,575.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.45
48.0,1.0,447.367,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.34
107.0,0.0,1116.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.49
73.0,1.0,3926.579,4.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,8.5
11.0,0.0,1200.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.01
91.0,0.0,1155.9957693006725,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.1
85.0,0.0,4473.241999999999,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
109.0,0.0,720.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.38
13.0,0.0,2325.651416627961,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,2.25
6.0,0.0,1093.1481653506737,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.28
65.0,0.0,1900.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,1.54
113.0,0.0,1018.2596152573968,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.88
113.0,0.0,739.584,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.32
99.0,0.0,1050.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.55
46.0,0.0,539.7951695308872,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.55
65.0,0.0,2118.797724105899,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.65
7.0,0.0,2402.1562935438924,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
113.0,0.0,1310.8481189038553,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.78
67.0,0.0,1237.0548072457036,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.2
6.0,0.0,1074.6294898300966,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.2
15.0,0.0,694.858,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.36
105.0,0.0,1736.370181142592,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.2
91.0,0.0,1214.439684767463,3.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,1.3
13.0,0.0,2100.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.1
46.0,0.0,2297.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,1.25
82.0,0.0,1529.927492825812,3.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.65
99.0,0.0,2017.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.49
77.0,0.0,1841.6370181142595,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,2.78
45.0,0.0,1619.4823502090107,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0
13.0,0.0,1487.7717553206676,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.7
77.0,0.0,606.369,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.8
52.0,0.0,2645.035067347887,4.0,5.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,6.5
107.0,0.0,1210.035996284255,2.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,0.7
13.0,0.0,2748.5587552252678,4.0,5.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.88
27.0,1.0,1547.755,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.75
6.0,0.0,1093.1481653506737,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.26
100.0,0.0,1704.8966558290756,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,1.65
75.0,0.0,1484.485137018114,3.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,2.8
33.0,1.0,1799.973818562639,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,5.5
46.0,1.0,1888.764,5.0,5.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,2.5
91.0,0.0,1176.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,1.3
53.0,1.0,3220.807,6.0,6.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,10.0
80.0,0.0,2068.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.75
32.0,1.0,2827.154,6.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,13.0
103.0,0.0,1025.6495587552254,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.75
61.0,0.0,2114.2461681374825,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.85
111.0,0.0,601.6336503717487,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.3
19.0,0.0,1940.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,2.4
95.0,0.0,1169.5562006502555,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.85
76.0,1.0,4473.241999999999,5.0,6.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,18.0
80.0,0.0,1397.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.92
103.0,0.0,1233.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,1.01
63.0,0.0,1382.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7
6.0,0.0,1666.256850905713,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0
56.0,1.0,3220.807,4.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,8.4
59.0,1.0,5815.236,5.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,12.25
6.0,0.0,1093.1481653506737,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.24
113.0,0.0,619.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.6
3.0,0.0,2465.28,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
79.0,0.0,1798.4456572224803,4.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.7
38.0,1.0,2982.197,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5
105.0,0.0,1992.8067812354852,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.8
27.0,0.0,1601.4698095680446,3.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.4
81.0,0.0,1107.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.8
49.0,1.0,1341.994,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.55
7.0,0.0,1260.0353276102312,2.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.89
105.0,0.0,1169.5562006502555,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.65
91.0,0.0,1374.736,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.25
109.0,0.0,690.0933581049699,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.28
98.0,0.0,1627.2182810707975,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.48
80.0,0.0,2159.277519739898,4.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.92
35.0,0.0,2574.921737111008,3.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0
42.0,0.0,1252.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.72
91.0,0.0,1934.31444496052,3.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,1.9
16.0,0.0,539.7951695308872,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.22
96.0,0.0,2913.0,5.0,5.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,3.5
41.0,0.0,1453.4171253318998,2.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,1.4
98.0,0.0,1750.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.35
71.0,0.0,1540.1521862733289,3.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.1
45.0,0.0,1350.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.25
105.0,0.0,2453.4823502090107,4.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,1.75
3.0,0.0,995.2193910592312,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.48
100.0,0.0,1500.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.55
90.0,0.0,1668.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.88
46.0,1.0,1560.702,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.27
19.0,0.0,1287.6836357134948,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.9
75.0,0.0,1644.6611704598236,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.29
99.0,0.0,1427.8327914537856,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.9
12.0,0.0,1600.0,3.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.95
75.0,0.0,1133.6279609846729,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.99
52.0,0.0,1934.31444496052,3.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4.2
33.0,1.0,3748.638,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,4.6
112.0,0.0,1394.5192754296331,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.95
12.0,0.0,1275.53,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,1.2
56.0,1.0,2576.56,4.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,5.75
99.0,0.0,2600.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.1
100.0,0.0,650.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.45
76.0,0.0,1066.1293543892243,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.7
80.0,0.0,1808.420343706456,4.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.9
10.0,0.0,1688.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.35
95.0,0.0,1592.3444867208757,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.12
15.0,1.0,2683.988,6.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.08
7.0,0.0,2586.639572689271,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.45
48.0,1.0,4473.241999999999,5.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0
3.0,0.0,1292.2389999999998,2.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.5
113.0,0.0,1175.97,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.95
61.0,1.0,1800.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.25
94.0,0.0,2357.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.7
97.0,0.0,1664.4168601950769,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.6
14.0,0.0,3975.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.3
80.0,0.0,1772.395262424524,4.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.75
57.0,0.0,1942.44914073386,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.7
103.0,0.0,764.7582443102648,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.42
48.0,1.0,800.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.8
80.0,0.0,1877.6620993961917,4.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.05
77.0,1.0,2817.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0
